"x" "y" "z"
"66256" 17216 4894 8
"66257" 17216 4921 6
"66258" 17227 4341 12
"66259" 17209 4642 13
"66260" 17221 4243 6
"66261" 17227 4413 7
"66262" 17233 4072 6
"66263" 17226 4274 9
"66264" 17226 4305 6
"66265" 17229 4514 13
"66266" 17217 4537 6
"66267" 17200 4959 6
"66268" 17219 4765 11
"66269" 17223 4466 12
"66270" 17214 4984 13
"66271" 17215 4905 11
"66272" 17222 4391 12
"66273" 17227 4625 13
"66274" 17237 4464 6
"66275" 17211 5017 12
"66276" 17232 4689 6
"66277" 17229 4752 7
"66278" 17246 4095 9
"66279" 17224 4878 11
"66280" 17249 4181 11
"66281" 17252 4035 7
"66282" 17226 4948 12
"66283" 17245 4282 12
"66284" 17244 4573 6
"66285" 17251 4409 13
"66286" 17258 4113 12
"66287" 17246 4438 12
"66288" 17252 4601 12
"66289" 17257 4342 13
"66290" 17236 4737 11
"66291" 17248 4560 13
"66292" 17240 4833 10
"66293" 17242 4475 12
"66294" 17266 4153 11
"66295" 17253 4379 11
"66296" 17254 4641 11
"66297" 17258 4191 6
"66298" 17246 4513 6
"66299" 17268 4236 7
"66300" 17246 4540 11
"66301" 17253 4666 12
"66302" 17261 4310 12
"66303" 17243 4975 6
"66304" 17259 4353 6
"66305" 17256 4791 7
"66306" 17265 4438 6
"66307" 17257 4463 6
"66308" 17246 4880 13
"66309" 17252 4904 11
"66310" 17252 4926 11
"66311" 17273 4137 6
"66312" 17245 4960 11
"66313" 17245 5020 6
"66314" 17257 4678 6
"66315" 17266 4592 6
"66316" 17265 4700 6
"66317" 17270 4326 10
"66318" 17275 4264 12
"66319" 17259 4849 11
"66320" 17271 4772 10
"66321" 17275 4525 6
"66322" 17257 5004 11
"66323" 17282 4288 11
"66324" 17287 4381 11
"66325" 17276 4574 13
"66326" 17294 4095 11
"66327" 17263 4804 11
"66328" 17271 4899 10
"66329" 17294 4163 11
"66330" 17277 4558 10
"66331" 17285 4481 10
"66332" 17288 4211 10
"66333" 17277 4841 9
"66334" 17281 4797 8
"66335" 17291 4610 12
"66336" 17274 4715 11
"66337" 17290 4407 12
"66338" 17307 4328 12
"66339" 17274 4937 8
"66340" 17293 4251 6
"66341" 17301 4355 6
"66342" 17315 4025 10
"66343" 17299 4307 7
"66344" 17298 4901 11
"66345" 17295 4397 7
"66346" 17301 4661 11
"66347" 17311 4268 12
"66348" 17286 4687 11
"66349" 17305 4848 7
"66350" 17307 4826 8
"66351" 17302 4444 13
"66352" 17310 4646 6
"66353" 17302 4518 11
"66354" 17293 4942 7
"66355" 17314 4548 6
"66356" 17302 4628 13
"66357" 17310 4780 12
"66358" 17310 4805 13
"66359" 17310 4880 6
"66360" 17315 4692 6
"66361" 17314 4620 6
"66362" 17318 4389 12
"66363" 17318 4404 7
"66364" 17336 4124 8
"66365" 17335 4271 11
"66366" 17326 4582 6
"66367" 17314 4927 12
"66368" 17327 4454 11
"66369" 17331 4336 12
"66370" 17312 4471 6
"66371" 17312 4486 10
"66372" 17317 4946 6
"66373" 17323 4816 13
"66374" 17332 4421 11
"66375" 17324 4897 11
"66376" 17309 4712 12
"66377" 17344 4110 8
"66378" 17337 4302 12
"66379" 17332 4503 12
"66380" 17343 4233 8
"66381" 17338 4546 6
"66382" 17334 4531 12
"66383" 17318 4752 11
"66384" 17323 4979 7
"66385" 17328 5011 13
"66386" 17330 4768 12
"66387" 17341 4146 10
"66388" 17336 4482 12
"66389" 17334 4736 12
"66390" 17334 4785 11
"66391" 17353 4063 11
"66392" 17351 4280 11
"66393" 17332 4676 6
"66394" 17354 4191 8
"66395" 17340 4705 7
"66396" 17351 4321 10
"66397" 17360 4032 12
"66398" 17339 5023 8
"66399" 17346 4365 7
"66400" 17345 4432 12
"66401" 17331 4858 11
"66402" 17341 4641 13
"66403" 17363 4349 12
"66404" 17357 4484 6
"66405" 17348 4619 12
"66406" 17351 4766 7
"66407" 17370 4203 11
"66408" 17365 4524 12
"66409" 17351 4844 7
"66410" 17365 4624 6
"66411" 17341 4973 12
"66412" 17351 5004 6
"66413" 17361 4540 6
"66414" 17356 4565 13
"66415" 17374 4126 8
"66416" 17365 4807 10
"66417" 17376 4094 11
"66418" 17374 4287 13
"66419" 17368 4589 6
"66420" 17364 4433 12
"66421" 17352 4963 6
"66422" 17364 4645 11
"66423" 17370 4557 8
"66424" 17362 4771 11
"66425" 17347 4719 11
"66426" 17385 4424 8
"66427" 17361 4746 6
"66428" 17358 4684 12
"66429" 17376 4480 6
"66430" 17368 4851 11
"66431" 17388 4315 7
"66432" 17387 4252 10
"66433" 17358 4876 11
"66434" 17381 4468 13
"66435" 17359 4944 12
"66436" 17375 4408 12
"66437" 17362 5001 11
"66438" 17395 4045 6
"66439" 17347 4914 8
"66440" 17377 5025 12
"66441" 17373 4671 12
"66442" 17387 4508 12
"66443" 17389 4544 8
"66444" 17376 4752 6
"66445" 17380 4557 12
"66446" 17382 4632 10
"66447" 17376 4893 6
"66448" 17385 4943 13
"66449" 17401 4229 10
"66450" 17399 4117 7
"66451" 17408 4191 7
"66452" 17381 4980 12
"66453" 17395 4580 12
"66454" 17395 4610 6
"66455" 17402 4368 8
"66456" 17405 4413 13
"66457" 17412 4443 6
"66458" 17399 4532 12
"66459" 17390 4736 12
"66460" 17394 4766 8
"66461" 17400 4963 11
"66462" 17410 4480 6
"66463" 17424 4169 8
"66464" 17406 4654 12
"66465" 17406 4681 11
"66466" 17401 4714 12
"66467" 17396 4621 11
"66468" 17425 4151 11
"66469" 17421 4566 10
"66470" 17412 4498 12
"66471" 17413 4468 12
"66472" 17392 4875 10
"66473" 17425 4197 10
"66474" 17393 4804 11
"66475" 17422 4293 8
"66476" 17419 4639 7
"66477" 17422 4359 8
"66478" 17427 4215 10
"66479" 17409 4816 11
"66480" 17416 4736 6
"66481" 17417 4793 7
"66482" 17441 4068 10
"66483" 17430 4346 11
"66484" 17422 4702 12
"66485" 17424 4599 12
"66486" 17423 4769 8
"66487" 17433 4380 11
"66488" 17431 4644 11
"66489" 17439 4318 10
"66490" 17418 4851 11
"66491" 17420 4980 6
"66492" 17438 4674 11
"66493" 17420 4992 11
"66494" 17439 4587 6
"66495" 17415 5014 6
"66496" 17430 5024 11
"66497" 17428 4936 11
"66498" 17438 4837 6
"66499" 17435 4732 11
"66500" 17437 4957 6
"66501" 17434 4777 12
"66502" 17432 4662 6
"66503" 17425 4885 8
"66504" 17434 4907 8
"66505" 17432 4869 13
"66506" 16107 5282 6
"66507" 16119 5073 8
"66508" 16116 5197 6
"66509" 16118 5217 11
"66510" 16118 5228 8
"66511" 16114 5344 6
"66512" 16115 5316 8
"66513" 16130 5048 8
"66514" 16128 5165 8
"66515" 16122 5251 7
"66516" 16134 5120 10
"66517" 16125 5303 11
"66518" 16111 5655 8
"66519" 16108 5789 8
"66520" 16137 5430 9
"66521" 16116 5706 9
"66522" 16128 5394 7
"66523" 16126 5509 11
"66524" 16128 5464 10
"66525" 16122 5655 11
"66526" 16114 5765 6
"66527" 16120 5882 9
"66528" 16129 5681 7
"66529" 16112 5838 10
"66530" 16121 5614 9
"66531" 16149 5070 7
"66532" 16137 5777 10
"66533" 16124 5742 10
"66534" 16150 5057 10
"66535" 16133 5960 10
"66536" 16142 5374 8
"66537" 16140 5272 7
"66538" 16146 5188 6
"66539" 16132 5754 6
"66540" 16148 5229 6
"66541" 16141 5532 7
"66542" 16123 5825 6
"66543" 16138 5656 8
"66544" 16159 5104 9
"66545" 16123 5999 10
"66546" 16159 5136 8
"66547" 16151 5348 9
"66548" 16163 5259 6
"66549" 16160 5297 9
"66550" 16148 5577 9
"66551" 16141 5912 7
"66552" 16156 5527 10
"66553" 16141 6022 8
"66554" 16147 5727 10
"66555" 16169 5186 8
"66556" 16138 5946 6
"66557" 16165 5396 6
"66558" 16163 5483 7
"66559" 16158 5606 9
"66560" 16156 5867 8
"66561" 16168 5550 11
"66562" 16177 5092 7
"66563" 16146 5800 11
"66564" 16175 5220 6
"66565" 16174 5273 6
"66566" 16164 5637 10
"66567" 16149 5839 9
"66568" 16168 5703 11
"66569" 16185 5238 7
"66570" 16182 5179 11
"66571" 16174 5416 9
"66572" 16188 5131 6
"66573" 16165 5961 8
"66574" 16170 5596 7
"66575" 16179 5492 9
"66576" 16180 5378 7
"66577" 16182 5611 8
"66578" 16195 5156 7
"66579" 16198 5221 6
"66580" 16189 5581 9
"66581" 16185 5794 8
"66582" 16172 5983 9
"66583" 16192 5463 8
"66584" 16173 5936 11
"66585" 16191 5306 6
"66586" 16199 5347 7
"66587" 16206 5039 8
"66588" 16178 5972 6
"66589" 16204 5234 10
"66590" 16197 5408 9
"66591" 16196 5538 10
"66592" 16202 5447 10
"66593" 16174 6032 8
"66594" 16203 5294 11
"66595" 16196 5715 8
"66596" 16198 5741 8
"66597" 16202 5549 8
"66598" 16197 5653 7
"66599" 16197 5809 9
"66600" 16204 6035 8
"66601" 16180 5918 8
"66602" 16209 5569 8
"66603" 16218 5195 8
"66604" 16214 5272 7
"66605" 16221 5161 8
"66606" 16222 5349 11
"66607" 16207 5885 10
"66608" 16229 5079 8
"66609" 16206 5971 10
"66610" 16205 5917 8
"66611" 16211 5675 6
"66612" 16237 5034 6
"66613" 16218 5601 11
"66614" 16228 5392 10
"66615" 16232 5245 7
"66616" 16225 5335 8
"66617" 16223 5628 6
"66618" 16224 5445 7
"66619" 16225 5469 11
"66620" 16227 5511 9
"66621" 16210 5939 9
"66622" 16232 5424 11
"66623" 16241 5160 7
"66624" 16239 5309 10
"66625" 16221 6014 8
"66626" 16229 5683 10
"66627" 16249 5086 7
"66628" 16233 5587 12
"66629" 16250 5268 6
"66630" 16227 5896 6
"66631" 16235 5572 10
"66632" 16213 5983 8
"66633" 16256 5197 9
"66634" 16230 5485 9
"66635" 16260 5043 7
"66636" 16256 5250 9
"66637" 16238 5544 10
"66638" 16246 5983 10
"66639" 16252 5453 9
"66640" 16230 5749 10
"66641" 16250 5535 8
"66642" 16226 5716 11
"66643" 16241 5798 10
"66644" 16236 5650 7
"66645" 16261 5364 10
"66646" 16259 5402 9
"66647" 16259 5430 7
"66648" 16235 5842 7
"66649" 16235 5859 8
"66650" 16248 5932 11
"66651" 16267 5140 8
"66652" 16226 5941 12
"66653" 16244 5918 6
"66654" 16263 5801 11
"66655" 16252 5817 6
"66656" 16263 5897 11
"66657" 16254 5610 10
"66658" 16280 5090 8
"66659" 16261 5773 8
"66660" 16265 5841 10
"66661" 16276 5281 8
"66662" 16291 5157 8
"66663" 16279 5508 8
"66664" 16288 5371 10
"66665" 16269 5689 10
"66666" 16264 5718 10
"66667" 16275 5638 10
"66668" 16283 5702 7
"66669" 16269 5942 6
"66670" 16291 5433 10
"66671" 16267 6000 8
"66672" 16268 5556 10
"66673" 16297 5071 11
"66674" 16291 5589 8
"66675" 16295 5122 11
"66676" 16286 5488 9
"66677" 16300 5048 8
"66678" 16272 5872 9
"66679" 16291 5723 12
"66680" 16280 5668 9
"66681" 16277 6028 10
"66682" 16298 5222 9
"66683" 16292 5760 6
"66684" 16298 5365 8
"66685" 16268 5750 10
"66686" 16309 5278 10
"66687" 16311 5089 7
"66688" 16300 5306 8
"66689" 16301 5468 8
"66690" 16300 5458 7
"66691" 16287 5923 8
"66692" 16293 5801 11
"66693" 16315 5374 11
"66694" 16309 5864 11
"66695" 16294 5874 6
"66696" 16298 5971 10
"66697" 16318 5185 11
"66698" 16319 5100 11
"66699" 16332 5222 6
"66700" 16335 5056 7
"66701" 16320 5246 11
"66702" 16306 5692 7
"66703" 16315 5535 8
"66704" 16306 5825 10
"66705" 16311 5899 11
"66706" 16316 5602 8
"66707" 16321 5778 8
"66708" 16331 5590 9
"66709" 16336 5144 10
"66710" 16310 5888 6
"66711" 16336 5275 10
"66712" 16310 5969 6
"66713" 16340 5323 9
"66714" 16316 6001 8
"66715" 16327 5500 7
"66716" 16347 5173 9
"66717" 16329 5569 10
"66718" 16319 5861 8
"66719" 16339 5411 7
"66720" 16339 5465 9
"66721" 16346 5430 11
"66722" 16335 5677 9
"66723" 16328 5937 6
"66724" 16357 5147 11
"66725" 16334 5872 11
"66726" 16336 5627 8
"66727" 16340 5964 11
"66728" 16359 5225 8
"66729" 16339 5822 8
"66730" 16360 5197 10
"66731" 16362 5092 9
"66732" 16346 5671 11
"66733" 16335 5913 8
"66734" 16346 5799 7
"66735" 16315 5946 11
"66736" 16361 5391 12
"66737" 16354 5558 12
"66738" 16356 5949 9
"66739" 16343 6018 10
"66740" 16367 5696 10
"66741" 16381 5122 9
"66742" 16364 5862 6
"66743" 16368 5328 11
"66744" 16368 5538 7
"66745" 16359 5667 7
"66746" 16368 5617 8
"66747" 16382 5281 9
"66748" 16381 5302 8
"66749" 16379 5468 10
"66750" 16381 5426 10
"66751" 16376 5522 10
"66752" 16388 5042 11
"66753" 16379 5609 6
"66754" 16379 5674 9
"66755" 16366 5970 6
"66756" 16380 5534 11
"66757" 16371 5990 11
"66758" 16375 5351 8
"66759" 16381 5645 11
"66760" 16379 5862 11
"66761" 16389 5270 8
"66762" 16381 5833 10
"66763" 16388 5162 10
"66764" 16374 5883 10
"66765" 16396 5209 10
"66766" 16391 5399 8
"66767" 16388 5238 12
"66768" 16396 5501 8
"66769" 16407 5049 11
"66770" 16378 5911 6
"66771" 16407 5121 11
"66772" 16396 5725 11
"66773" 16389 5847 6
"66774" 16387 5998 10
"66775" 16385 5939 10
"66776" 16394 5893 6
"66777" 16375 5730 8
"66778" 16412 5303 9
"66779" 16412 5319 11
"66780" 16388 5571 7
"66781" 16407 5256 8
"66782" 16420 5062 8
"66783" 16412 5838 6
"66784" 16397 5787 10
"66785" 16411 5858 11
"66786" 16390 6016 6
"66787" 16427 5103 7
"66788" 16406 5803 6
"66789" 16432 5066 6
"66790" 16432 5136 8
"66791" 16430 5232 11
"66792" 16430 5278 8
"66793" 16418 5429 10
"66794" 16407 5553 6
"66795" 16410 5463 10
"66796" 16399 6026 10
"66797" 16427 5517 11
"66798" 16434 5433 6
"66799" 16424 5364 9
"66800" 16429 5459 6
"66801" 16406 5914 12
"66802" 16417 5965 8
"66803" 16425 5888 11
"66804" 16441 5185 11
"66805" 16430 5714 10
"66806" 16437 5481 11
"66807" 16446 5149 8
"66808" 16422 5934 11
"66809" 16444 5159 10
"66810" 16434 5992 8
"66811" 16409 5689 10
"66812" 16443 5262 11
"66813" 16456 5049 6
"66814" 16447 5303 9
"66815" 16431 5857 6
"66816" 16457 5077 11
"66817" 16444 5445 11
"66818" 16458 5211 7
"66819" 16442 5840 6
"66820" 16428 5814 11
"66821" 16441 5893 6
"66822" 16458 5324 8
"66823" 16439 5604 9
"66824" 16426 5923 6
"66825" 16453 5520 6
"66826" 16448 5560 6
"66827" 16460 5362 9
"66828" 16460 5395 8
"66829" 16448 5623 6
"66830" 16458 5419 9
"66831" 16455 5658 9
"66832" 16461 5484 11
"66833" 16451 5746 10
"66834" 16451 5762 8
"66835" 16465 5241 10
"66836" 16460 5821 11
"66837" 16463 5615 11
"66838" 16474 5106 9
"66839" 16477 5041 8
"66840" 16473 5094 7
"66841" 16458 5837 6
"66842" 16465 5558 10
"66843" 16477 5279 10
"66844" 16470 5190 7
"66845" 16469 5858 11
"66846" 16457 5932 8
"66847" 16473 5464 6
"66848" 16478 5752 6
"66849" 16482 5533 10
"66850" 16461 5881 11
"66851" 16489 5136 9
"66852" 16484 5470 11
"66853" 16491 5489 6
"66854" 16471 5790 8
"66855" 16498 5097 11
"66856" 16488 5998 9
"66857" 16487 5643 10
"66858" 16497 5501 6
"66859" 16472 6033 10
"66860" 16489 5605 7
"66861" 16504 5161 10
"66862" 16495 5344 10
"66863" 16464 5951 9
"66864" 16476 5889 8
"66865" 16468 5970 6
"66866" 16505 5444 10
"66867" 16507 5258 8
"66868" 16491 5773 6
"66869" 16491 5817 11
"66870" 16515 5121 8
"66871" 16520 5061 9
"66872" 16502 5208 9
"66873" 16497 5717 10
"66874" 16512 5478 6
"66875" 16507 5505 8
"66876" 16496 5844 6
"66877" 16517 5532 11
"66878" 16495 5981 6
"66879" 16497 5906 10
"66880" 16510 5566 11
"66881" 16528 5105 11
"66882" 16513 5742 7
"66883" 16519 5591 6
"66884" 16501 5781 6
"66885" 16516 5676 8
"66886" 16516 5764 11
"66887" 16534 5035 11
"66888" 16516 5797 10
"66889" 16535 5045 7
"66890" 16507 6006 6
"66891" 16502 5597 11
"66892" 16497 5951 11
"66893" 16532 5256 9
"66894" 16529 5184 11
"66895" 16532 5393 10
"66896" 16516 5943 6
"66897" 16502 5886 6
"66898" 16520 5835 10
"66899" 16530 5651 8
"66900" 16520 5918 6
"66901" 16543 5147 10
"66902" 16522 5819 6
"66903" 16520 5971 10
"66904" 16537 5618 12
"66905" 16551 5084 8
"66906" 16542 5454 9
"66907" 16548 5434 10
"66908" 16522 5907 6
"66909" 16539 5561 8
"66910" 16518 5878 6
"66911" 16525 6021 9
"66912" 16559 5056 7
"66913" 16548 5887 11
"66914" 16538 6011 6
"66915" 16547 5604 8
"66916" 16559 5302 9
"66917" 16557 5280 9
"66918" 16535 5966 10
"66919" 16543 5492 8
"66920" 16545 5818 10
"66921" 16554 5182 6
"66922" 16564 5209 7
"66923" 16547 5908 6
"66924" 16558 5578 6
"66925" 16559 5863 11
"66926" 16550 5791 6
"66927" 16555 5988 6
"66928" 16559 6017 9
"66929" 16567 5525 10
"66930" 16550 5924 11
"66931" 16543 5944 6
"66932" 16576 5150 11
"66933" 16568 5354 11
"66934" 16582 5102 9
"66935" 16589 5159 6
"66936" 16590 5203 6
"66937" 16569 5885 7
"66938" 16568 5410 9
"66939" 16591 5342 11
"66940" 16580 5719 8
"66941" 16567 5938 7
"66942" 16593 5368 7
"66943" 16582 5805 8
"66944" 16585 5586 6
"66945" 16582 5974 8
"66946" 16586 5662 11
"66947" 16590 5441 11
"66948" 16598 5243 9
"66949" 16611 5120 10
"66950" 16595 5639 8
"66951" 16611 5308 9
"66952" 16603 5181 11
"66953" 16602 5264 10
"66954" 16607 5404 8
"66955" 16598 5601 10
"66956" 16614 5358 10
"66957" 16587 5737 10
"66958" 16614 5508 9
"66959" 16608 5569 10
"66960" 16610 5443 6
"66961" 16616 5220 6
"66962" 16594 5831 7
"66963" 16630 5160 8
"66964" 16623 5468 11
"66965" 16623 5498 9
"66966" 16611 6002 9
"66967" 16640 5095 11
"66968" 16642 5201 11
"66969" 16614 5958 8
"66970" 16627 5632 7
"66971" 16613 5817 11
"66972" 16602 5854 10
"66973" 16645 5237 11
"66974" 16619 5740 10
"66975" 16625 5536 11
"66976" 16622 5774 8
"66977" 16625 5705 11
"66978" 16636 5926 9
"66979" 16644 5594 11
"66980" 16646 5222 11
"66981" 16620 5943 7
"66982" 16613 5978 11
"66983" 16655 5092 8
"66984" 16651 5132 8
"66985" 16644 5913 10
"66986" 16651 5442 8
"66987" 16658 5300 9
"66988" 16659 5563 8
"66989" 16656 5617 7
"66990" 16653 5355 8
"66991" 16654 5324 7
"66992" 16642 5995 7
"66993" 16658 5643 11
"66994" 16671 5263 7
"66995" 16665 5482 11
"66996" 16661 5852 10
"66997" 16659 5715 10
"66998" 16660 5427 7
"66999" 16654 5505 8
"67000" 16666 5613 10
"67001" 16646 5965 10
"67002" 16674 5140 7
"67003" 16680 5053 11
"67004" 16654 5682 8
"67005" 16661 6017 9
"67006" 16648 5790 10
"67007" 16683 5065 7
"67008" 16684 5097 10
"67009" 16683 5163 11
"67010" 16664 5510 7
"67011" 16666 5938 11
"67012" 16690 5040 8
"67013" 16662 5886 8
"67014" 16684 5422 11
"67015" 16678 5446 7
"67016" 16677 5556 6
"67017" 16664 5836 11
"67018" 16682 5191 8
"67019" 16672 5782 8
"67020" 16682 5233 8
"67021" 16685 5503 10
"67022" 16682 5314 12
"67023" 16696 5300 7
"67024" 16695 5341 7
"67025" 16692 5807 10
"67026" 16699 5271 10
"67027" 16694 5534 11
"67028" 16709 5073 11
"67029" 16682 5677 10
"67030" 16678 5929 8
"67031" 16698 5964 9
"67032" 16702 5590 7
"67033" 16698 6011 10
"67034" 16700 5455 11
"67035" 16713 5396 8
"67036" 16717 5199 11
"67037" 16707 5214 7
"67038" 16710 5325 10
"67039" 16703 5703 11
"67040" 16704 5565 8
"67041" 16713 5637 10
"67042" 16715 5313 6
"67043" 16702 5778 8
"67044" 16711 5602 10
"67045" 16702 5853 10
"67046" 16717 5356 10
"67047" 16715 5461 8
"67048" 16734 5056 9
"67049" 16734 5094 10
"67050" 16734 5119 7
"67051" 16718 5548 7
"67052" 16716 5686 9
"67053" 16727 5467 11
"67054" 16727 5480 8
"67055" 16707 5735 9
"67056" 16728 5267 7
"67057" 16728 5307 7
"67058" 16725 5930 10
"67059" 16737 5212 6
"67060" 16736 5335 6
"67061" 16744 5179 10
"67062" 16706 5909 7
"67063" 16744 5243 9
"67064" 16724 5831 11
"67065" 16739 5393 7
"67066" 16743 5363 8
"67067" 16714 5815 7
"67068" 16732 5778 12
"67069" 16736 5427 9
"67070" 16722 5859 11
"67071" 16734 5733 10
"67072" 16755 5295 7
"67073" 16746 5909 10
"67074" 16752 5610 11
"67075" 16759 5121 8
"67076" 16747 5559 8
"67077" 16765 5061 10
"67078" 16765 5074 11
"67079" 16752 5875 8
"67080" 16757 5515 10
"67081" 16768 5157 8
"67082" 16731 5550 11
"67083" 16762 5490 7
"67084" 16773 5107 11
"67085" 16769 5220 9
"67086" 16761 5340 10
"67087" 16769 5432 6
"67088" 16756 5774 9
"67089" 16753 5633 11
"67090" 16761 5812 11
"67091" 16754 5862 9
"67092" 16774 5393 11
"67093" 16745 5975 8
"67094" 16776 5710 6
"67095" 16789 5068 11
"67096" 16768 5949 10
"67097" 16770 5560 11
"67098" 16773 5661 11
"67099" 16794 5198 10
"67100" 16797 5147 10
"67101" 16794 5294 10
"67102" 16767 5898 11
"67103" 16787 5524 11
"67104" 16782 5922 11
"67105" 16794 5499 8
"67106" 16795 5370 11
"67107" 16799 5306 8
"67108" 16807 5094 10
"67109" 16801 5233 10
"67110" 16790 5871 11
"67111" 16795 5465 8
"67112" 16813 5175 10
"67113" 16808 5558 10
"67114" 16809 5392 7
"67115" 16786 6011 11
"67116" 16799 5765 9
"67117" 16813 5475 8
"67118" 16818 5430 10
"67119" 16821 5066 8
"67120" 16829 5105 6
"67121" 16813 5978 9
"67122" 16795 5827 8
"67123" 16834 5052 10
"67124" 16834 5165 7
"67125" 16816 5854 9
"67126" 16837 5085 11
"67127" 16831 5325 10
"67128" 16823 5577 8
"67129" 16840 5066 6
"67130" 16835 5477 10
"67131" 16810 5929 7
"67132" 16831 5792 8
"67133" 16810 6008 8
"67134" 16825 5815 8
"67135" 16833 5709 10
"67136" 16817 5882 8
"67137" 16839 5256 10
"67138" 16840 5377 8
"67139" 16824 5762 11
"67140" 16853 5071 11
"67141" 16835 5845 10
"67142" 16843 5578 9
"67143" 16855 5235 9
"67144" 16853 5285 11
"67145" 16845 5501 11
"67146" 16837 5693 9
"67147" 16859 5196 9
"67148" 16834 5746 8
"67149" 16863 5174 7
"67150" 16846 5538 10
"67151" 16856 5353 8
"67152" 16827 5912 8
"67153" 16853 5644 8
"67154" 16848 5616 10
"67155" 16873 5138 11
"67156" 16860 5963 10
"67157" 16854 5823 12
"67158" 16855 5692 7
"67159" 16873 5411 10
"67160" 16856 5913 7
"67161" 16865 5269 7
"67162" 16865 5306 8
"67163" 16826 5963 9
"67164" 16886 5043 6
"67165" 16869 5533 11
"67166" 16884 5153 8
"67167" 16869 5568 7
"67168" 16867 6021 10
"67169" 16865 5656 10
"67170" 16859 5754 10
"67171" 16863 5730 12
"67172" 16855 5858 8
"67173" 16888 5163 10
"67174" 16886 5058 11
"67175" 16872 5638 7
"67176" 16893 5090 6
"67177" 16880 5600 7
"67178" 16874 5891 8
"67179" 16855 5942 7
"67180" 16878 5347 10
"67181" 16891 5508 10
"67182" 16879 5718 8
"67183" 16895 5386 11
"67184" 16896 5661 8
"67185" 16881 5837 11
"67186" 16886 5268 11
"67187" 16904 5228 10
"67188" 16871 5467 8
"67189" 16879 5880 6
"67190" 16896 5797 9
"67191" 16876 5902 7
"67192" 16896 5809 6
"67193" 16903 5303 11
"67194" 16907 5131 7
"67195" 16892 5576 10
"67196" 16906 5204 6
"67197" 16871 5683 12
"67198" 16909 5082 6
"67199" 16897 5699 11
"67200" 16892 5859 10
"67201" 16881 5997 8
"67202" 16903 5449 11
"67203" 16893 5761 7
"67204" 16913 5152 11
"67205" 16918 5054 11
"67206" 16898 5623 12
"67207" 16918 5284 6
"67208" 16910 5242 7
"67209" 16885 5933 10
"67210" 16902 5606 12
"67211" 16919 5266 11
"67212" 16900 5894 7
"67213" 16920 5314 6
"67214" 16919 5457 12
"67215" 16929 5078 6
"67216" 16911 5337 11
"67217" 16924 5196 7
"67218" 16915 5479 11
"67219" 16912 6034 11
"67220" 16903 5967 11
"67221" 16927 5357 7
"67222" 16922 5419 9
"67223" 16920 5632 6
"67224" 16916 5563 11
"67225" 16927 5597 6
"67226" 16921 5822 9
"67227" 16925 5664 9
"67228" 16938 5106 7
"67229" 16919 5768 8
"67230" 16940 5047 6
"67231" 16937 5254 6
"67232" 16913 5740 11
"67233" 16924 5584 8
"67234" 16931 5849 11
"67235" 16915 6006 10
"67236" 16945 5143 9
"67237" 16926 5481 8
"67238" 16921 5924 9
"67239" 16921 5963 6
"67240" 16936 5332 7
"67241" 16938 5210 11
"67242" 16951 5068 6
"67243" 16928 5881 11
"67244" 16944 5124 6
"67245" 16946 5181 9
"67246" 16937 5682 10
"67247" 16953 5357 8
"67248" 16941 5708 8
"67249" 16950 5296 6
"67250" 16939 5622 8
"67251" 16941 5827 12
"67252" 16935 5526 9
"67253" 16947 5558 9
"67254" 16961 5260 11
"67255" 16940 5902 7
"67256" 16956 5476 6
"67257" 16938 5743 12
"67258" 16941 6002 6
"67259" 16947 5962 12
"67260" 16951 5911 10
"67261" 16957 5505 6
"67262" 16971 5229 12
"67263" 16973 5099 6
"67264" 16946 6025 10
"67265" 16963 5585 9
"67266" 16964 5247 6
"67267" 16973 5206 11
"67268" 16956 5772 8
"67269" 16977 5053 6
"67270" 16975 5285 6
"67271" 16977 5122 7
"67272" 16970 5073 11
"67273" 16944 5941 6
"67274" 16971 5455 11
"67275" 16989 5040 6
"67276" 16974 5324 10
"67277" 16966 5683 11
"67278" 16985 5216 6
"67279" 16978 5376 11
"67280" 16970 5295 10
"67281" 16979 5551 6
"67282" 16978 5437 8
"67283" 16992 5240 11
"67284" 16991 5263 6
"67285" 16989 5395 9
"67286" 16982 5478 9
"67287" 16952 5867 7
"67288" 16980 5568 6
"67289" 16996 5151 6
"67290" 16973 5944 11
"67291" 16974 5611 11
"67292" 16990 5520 11
"67293" 16974 5636 10
"67294" 16999 5177 8
"67295" 16993 5139 11
"67296" 17007 5041 11
"67297" 16996 5322 6
"67298" 16976 5769 8
"67299" 16998 5472 6
"67300" 17007 5389 10
"67301" 16987 5580 10
"67302" 16983 5817 10
"67303" 16998 5646 10
"67304" 16970 5989 9
"67305" 17011 5062 6
"67306" 16982 5837 8
"67307" 16987 5893 8
"67308" 17000 5970 8
"67309" 16994 5786 8
"67310" 16985 6011 9
"67311" 17017 5036 6
"67312" 17012 5092 8
"67313" 17002 5446 11
"67314" 16996 5797 11
"67315" 17004 5697 11
"67316" 17001 5593 6
"67317" 17022 5243 6
"67318" 17025 5149 6
"67319" 17021 5422 6
"67320" 17016 5212 6
"67321" 17020 5272 9
"67322" 17019 5174 11
"67323" 17018 5540 7
"67324" 17014 5451 6
"67325" 17016 5480 8
"67326" 17024 5519 6
"67327" 17012 5566 6
"67328" 17001 5738 9
"67329" 17007 5934 6
"67330" 17001 5774 11
"67331" 17021 5604 6
